0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9
1.0,0.9891700981966979,0.9588712143802987,0.9053933419116882,0.8514267832886199,0.7671957731184956,0.6977575338750407,0.5420634561473066,0.4403241747060349,0.3595108286923564,0.2521343692849414,0.17065365914281622,0.1340055755047289,0.09887475942234454,0.08850239707378808,0.07885746423088691,0.07300749933612011,0.06814452481378698,0.06631953268259191,0.06560915238551734
0.9998591043671807,0.9885268014462275,0.9556928688284964,0.8977974047509634,0.8557386048574174,0.7770512240690468,0.6807224916375391,0.5766774822045366,0.4683013599965223,0.3533416806181502,0.23665733661348767,0.19084844156276262,0.12351510878863593,0.09523711517329675,0.0792841018049729,0.07550154683801186,0.07395591761263852,0.06864783257112872,0.06864024715829249,0.06735516578221706
0.996718490549173,0.9828140640285561,0.9608103371118466,0.910096505334224,0.8591585011478391,0.7877057545010703,0.6755593921847326,0.5736638097089393,0.46745914188833526,0.36848083550012445,0.23893647522994127,0.16068236775623734,0.11645727142635609,0.10213364180106009,0.08080506266046954,0.07812413769271025,0.07270493969586221,0.06935810510190711,0.06734979058797677,0.06559689015945341
0.9999510174526748,0.9835880692839473,0.9632013581199987,0.9183775612517349,0.8554201473828507,0.754722458739513,0.6664539388656365,0.5838196093867741,0.44208211932176694,0.3387380970988522,0.2328247101539693,0.17765890850113794,0.11857304326222723,0.09808702329655528,0.08689853703432546,0.07668830610754912,0.06990476997151454,0.0670112018659535,0.06483690303393383,0.06371912129584606
0.999746624585934,0.9875998737309288,0.9619335539082832,0.9032650995980412,0.8522990733227901,0.7741264421811981,0.6950969234018703,0.5729076792075903,0.42026000870131663,0.34169273975968906,0.23889724057476058,0.18314996579250858,0.12473642578572958,0.09369855926502212,0.08077785991506356,0.07493418261132127,0.06997415402610382,0.06788206184131557,0.06666878026885927,0.06521909630185059
0.9999999044192327,0.9884450969040861,0.9585525142090541,0.9162088343277227,0.8442047829666263,0.7782564068484659,0.6816484320508149,0.5894372753593669,0.43777075324211057,0.29367528526832765,0.24434635187227483,0.17613493921038348,0.13045818569611953,0.09386581673180419,0.08323599684381015,0.07374403167354945,0.07042880545615177,0.06795080091723561,0.06489464992422525,0.06427388286403742
0.9994308574737168,0.9919169668081679,0.9553603722831386,0.9195496664948809,0.8493176968769428,0.7533894812487049,0.6881024250682046,0.5436893613305649,0.47207897774956287,0.31613077904940967,0.22249201619945794,0.1738297544109568,0.1292440270179388,0.09973622653777772,0.08639230353499641,0.07663987731542067,0.07179248425054828,0.0689978574224665,0.06312930441325733,0.0653095638940165
0.98903998222502,0.9849931641288191,0.9618808469734913,0.9133722085859242,0.8510575977523454,0.7513968904020538,0.6927322625861178,0.5237462299213558,0.4614687512643488,0.34877677709991417,0.20554103185728365,0.16409128268295015,0.1340307926151872,0.09809989896441,0.08399111354646363,0.07477479980761212,0.0713171820135257,0.0705479583066243,0.0666570935944957,0.0664688109874835
0.9999953300573532,0.9836043874274896,0.9562359829637228,0.8983489827747863,0.854656387643842,0.7664444321222118,0.6753203234484555,0.5760324329640348,0.49372586674239954,0.3577709214348086,0.24615004135106058,0.16736767685014178,0.11987078482787672,0.09693492315618296,0.08568091665685909,0.0792651040148658,0.07180565199337169,0.06913793249477582,0.0705561114947397,0.0650355360423285
